data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
"PSID",0,24,16,0,0,1,0,20200.04,17903.23,42854.07
"PSID",0,25,16,1,0,0,0,20233.35,19335.48,23052.54
"PSID",0,53,16,0,0,1,0,20343.07,20112.48,19930.1
"PSID",0,28,12,0,0,1,0,20376.38,17903.23,32509.98
"PSID",0,20,12,0,0,1,0,20376.38,18655.16,16993.86
"PSID",0,26,12,0,0,1,0,20376.38,20946.77,22165.9
"PSID",0,33,12,0,0,1,0,20503.73,21483.87,20688.17
"PSID",0,24,14,0,0,0,0,20572.3,11637.1,12412.9
"PSID",0,38,12,1,0,0,0,20572.3,14322.58,16254.99
"PSID",0,27,12,0,0,1,0,20572.3,17545.16,24530.26
"PSID",0,27,16,0,0,1,0,20572.3,18619.36,88663.59
"PSID",0,31,13,0,0,1,0,20572.3,18798.39,29554.53
"PSID",0,26,15,0,0,1,0,20572.3,18798.39,23643.63
"PSID",0,28,16,0,0,1,0,20572.3,18798.39,22165.9
"PSID",0,26,17,0,0,1,0,20572.3,18977.42,35465.44
"PSID",0,52,12,0,0,1,0,20572.3,18977.42,20688.17
"PSID",0,25,12,0,0,1,0,20572.3,20588.71,22461.44
"PSID",0,24,12,0,0,1,0,20572.3,20767.74,22165.9
"PSID",0,41,12,0,0,1,0,20572.3,21483.87,25310.5
"PSID",0,40,12,0,0,1,0,20572.3,24772.69,32586.83
"PSID",0,40,12,0,0,1,0,20572.3,24772.69,32586.83
"PSID",0,32,13,0,0,1,0,20572.3,25064.52,7388.633
"PSID",0,24,12,1,0,1,0,20572.3,25959.68,31032.26
"PSID",0,46,12,1,0,1,0,20572.3,32225.81,7882.193
"PSID",0,31,13,0,0,1,0,20572.3,33658.07,31032.26
"PSID",0,25,15,0,0,0,0,20738.84,21483.87,39011.98
"PSID",0,29,12,0,0,1,0,20768.23,0,44331.8
"PSID",0,25,14,0,0,0,0,20768.23,14322.58,17437.17
"PSID",0,42,16,0,0,1,0,20768.23,19693.55,22165.9
"PSID",0,24,12,0,0,1,0,20768.23,23274.19,27485.71
"PSID",0,25,14,1,0,1,0,20768.23,23274.19,26303.53
"PSID",0,44,12,0,0,1,0,20895.58,12174.19,20963.03
"PSID",0,27,12,0,0,0,0,20964.15,18440.32,23348.08
"PSID",0,28,14,0,0,1,0,20964.15,20588.71,28446.24
"PSID",0,33,16,0,0,1,0,20964.15,21483.87,22018.13
"PSID",0,25,16,0,0,1,0,20964.15,24706.45,26229.65
"PSID",0,26,12,1,0,1,0,21116.98,22379.03,25121.35
"PSID",0,39,12,0,0,1,0,21138.53,20366.71,15049.17
"PSID",0,31,14,0,0,1,0,21140.49,20141.13,19653.76
"PSID",0,31,14,0,0,1,0,21140.49,20141.13,19653.76
"PSID",0,23,13,1,0,1,0,21160.08,17903.23,23643.63
"PSID",0,42,12,0,0,1,0,21160.08,21483.87,12232.62
"PSID",0,36,14,0,0,1,0,21160.08,23460.39,0
"PSID",0,26,12,0,0,1,0,21160.08,24169.36,21279.26
"PSID",0,46,17,0,0,0,0,21258.04,24094.16,24787.39
"PSID",0,31,12,0,0,1,0,21356.01,15038.71,35465.44
"PSID",0,27,12,1,0,1,0,21356.01,20588.71,21722.58
"PSID",0,25,12,0,1,1,0,21512.75,26586.29,25558.76
"PSID",0,42,16,0,0,1,0,21551.94,0,41376.34
"PSID",0,28,12,0,0,1,0,21551.94,8366.178,0
"PSID",0,28,12,0,0,1,0,21551.94,10562.9,21722.58
"PSID",0,27,13,0,0,1,0,21551.94,14322.58,16254.99
"PSID",0,35,12,1,0,1,0,21551.94,14322.58,15638.78
"PSID",0,35,12,1,0,1,0,21551.94,14322.58,15638.78
"PSID",0,26,12,0,0,1,0,21551.94,15217.74,26599.08
"PSID",0,19,12,0,0,1,0,21551.94,15754.84,19210.45
"PSID",0,29,12,0,0,1,0,21551.94,17008.06,20688.17
"PSID",0,34,12,1,0,1,0,21551.94,17903.23,25121.35
"PSID",0,28,16,0,0,1,0,21551.94,18619.36,44331.8
"PSID",0,31,16,0,0,1,0,21551.94,18798.39,23348.08
"PSID",0,37,15,1,0,0,0,21551.94,19210.16,17732.72
"PSID",0,40,12,0,0,1,0,21551.94,19693.55,31032.26
"PSID",0,37,12,0,0,1,0,21551.94,19693.55,44331.8
"PSID",0,48,12,0,0,1,0,21551.94,20230.64,0
"PSID",0,43,12,0,0,1,0,21551.94,20588.71,19210.45
"PSID",0,26,16,0,0,1,0,21551.94,20588.71,28815.67
"PSID",0,29,12,0,0,1,0,21551.94,20588.71,19949.31
"PSID",0,27,12,0,0,1,0,21551.94,21120.44,23052.54
"PSID",0,22,14,0,0,1,0,21551.94,21483.87,23200.31
"PSID",0,23,12,0,0,1,0,21551.94,21483.87,26599.08
"PSID",0,21,12,0,0,1,0,21551.94,21483.87,12534.08
"PSID",0,36,12,0,0,1,0,21551.94,21483.87,23643.63
"PSID",0,26,16,0,0,1,0,21551.94,21483.87,29492.47
"PSID",0,33,12,0,0,1,0,21551.94,21483.87,21427.04
"PSID",0,37,12,0,0,1,0,21551.94,22379.03,24382.49
"PSID",0,29,16,0,0,0,0,21551.94,22737.1,33248.85
"PSID",0,25,14,0,0,1,0,21551.94,22916.13,31505.13
"PSID",0,27,16,0,0,1,0,21551.94,23274.19,27633.49
"PSID",0,41,17,0,0,1,0,21551.94,23274.19,22904.76
"PSID",0,29,16,0,0,1,0,21551.94,23274.19,23643.63
"PSID",0,34,14,0,0,1,0,21551.94,23274.19,22165.9
"PSID",0,45,12,0,0,1,0,21551.94,23632.26,26633.07
"PSID",0,41,12,1,0,1,0,21551.94,24885.48,21427.04
"PSID",0,35,13,1,0,1,0,21551.94,25959.68,26423.23
"PSID",0,23,12,0,0,1,0,21551.94,25959.68,58665.75
"PSID",0,43,17,0,0,0,0,21551.94,25959.68,36943.16
"PSID",0,21,12,0,0,1,0,21551.94,26138.71,38420.89
"PSID",0,22,12,0,0,1,0,21551.94,26765.32,35465.44
"PSID",0,25,17,0,0,1,0,21551.94,31151.61,53937.02
"PSID",0,23,16,0,0,1,0,21551.94,35806.45,44331.8
"PSID",0,28,14,0,0,1,0,21649.9,26854.84,22165.9
"PSID",0,44,13,0,0,1,0,21679.29,21918.92,22165.9
"PSID",0,23,12,0,0,0,0,21747.86,11413.31,2216.59
"PSID",0,39,14,0,0,1,0,21747.86,21841.94,18619.36
"PSID",0,23,12,0,0,1,0,21865.42,21483.87,25121.35
"PSID",0,24,14,1,0,1,0,21869.34,26353.55,18767.13
"PSID",0,24,13,0,1,1,0,21922.24,24742.26,35317.66
"PSID",0,51,12,0,0,1,0,21943.79,19156.45,24382.49
"PSID",0,34,12,0,0,1,0,21943.79,20409.68,21131.49
"PSID",0,27,12,0,0,1,0,21943.79,20588.71,18323.81
"PSID",0,29,17,0,0,1,0,21943.79,21752.42,22165.9
"PSID",0,26,14,1,0,1,0,21943.79,25959.68,36943.16
"PSID",0,26,13,0,1,1,0,21953.59,5671.742,25860.21
"PSID",0,23,14,0,0,0,0,22139.71,18798.39,41376.34
"PSID",0,46,12,0,0,1,0,22139.71,22622.52,23643.63
"PSID",0,27,12,0,0,0,0,22139.71,25422.58,61768.97
"PSID",0,30,17,1,0,1,0,22139.71,27929.03,33248.85
"PSID",0,25,12,1,0,1,0,22139.71,33300,29554.53
"PSID",0,27,14,0,0,1,0,22218.09,23306.42,26599.08
"PSID",0,27,17,0,0,1,0,22237.68,22379.03,14777.27
"PSID",0,50,12,0,0,1,0,22306.25,27544.11,26876.89
"PSID",0,50,12,0,0,1,0,22306.25,27544.11,26876.89
"PSID",0,50,12,0,0,1,0,22306.25,27544.11,26876.89
"PSID",0,48,12,0,0,1,0,22321.93,23881.11,25399.16
"PSID",0,24,16,0,0,1,0,22335.64,22880.32,29037.33
"PSID",0,25,12,0,1,1,0,22335.64,24169.36,31032.26
"PSID",0,37,12,0,0,1,0,22441.44,16385.03,23269.76
"PSID",0,37,12,0,0,1,0,22441.44,16385.03,23269.76
"PSID",0,29,12,1,0,1,0,22531.57,18619.36,23643.63
"PSID",0,27,15,0,0,1,0,22531.57,20588.71,35465.44
"PSID",0,41,12,0,1,1,0,22531.57,20946.77,22165.9
"PSID",0,29,12,0,0,1,0,22531.57,21483.87,22165.9
"PSID",0,27,16,0,0,1,0,22531.57,21483.87,23643.63
"PSID",0,44,12,0,0,1,0,22531.57,22379.03,23643.63
"PSID",0,26,13,0,0,1,0,22531.57,22379.03,37238.71
"PSID",0,34,12,0,0,1,0,22531.57,22379.03,26599.08
"PSID",0,20,12,0,0,1,0,22531.57,23274.19,24382.49
"PSID",0,43,14,0,0,1,0,22531.57,23274.19,28520.12
"PSID",0,47,12,0,1,1,0,22531.57,25028.71,25564.67
"PSID",0,31,12,0,0,1,0,22531.57,25064.52,29554.53
"PSID",0,33,12,0,0,1,0,22531.57,26496.77,24973.58
"PSID",0,24,12,1,0,0,0,22531.57,26854.84,29554.53
"PSID",0,27,16,0,0,0,0,22531.57,30435.48,42854.07
"PSID",0,23,14,0,0,1,0,22531.57,33658.07,26599.08
"PSID",0,27,17,0,0,1,0,22594.27,18261.29,28815.67
"PSID",0,50,16,0,0,0,0,22629.53,19693.55,17732.72
"PSID",0,22,14,0,0,1,0,22682.43,24706.45,20688.17
"PSID",0,31,12,1,0,1,0,22727.49,1503.871,27781.26
"PSID",0,34,12,0,0,1,0,22727.49,18619.36,20688.17
"PSID",0,28,12,0,0,1,0,22727.49,20051.61,22904.76
"PSID",0,26,12,0,0,1,0,22727.49,21483.87,26599.08
"PSID",0,46,12,0,0,1,0,22727.49,21841.94,22904.76
"PSID",0,27,17,0,0,1,0,22727.49,22379.03,24086.94
"PSID",0,47,13,0,0,1,0,22727.49,22558.06,24382.49
"PSID",0,29,17,0,0,1,0,22923.42,21483.87,27042.4
"PSID",0,24,16,0,0,0,0,22923.42,22379.03,26451.31
"PSID",0,30,16,0,0,1,0,22923.42,23274.19,28076.8
"PSID",0,23,12,0,0,1,0,22982.2,24033.29,14777.27
"PSID",0,27,15,0,0,1,0,23119.35,0,0
"PSID",0,25,12,0,0,1,0,23119.35,24074.47,25195.24
"PSID",0,26,12,0,0,1,0,23315.28,26767.11,27633.49
"PSID",0,26,12,0,0,1,0,23511.2,0,0
"PSID",0,25,12,0,0,1,0,23511.2,11279.03,21279.26
"PSID",0,32,12,0,0,1,0,23511.2,13785.48,31032.26
"PSID",0,32,12,0,1,1,0,23511.2,13964.52,66497.7
"PSID",0,50,16,0,0,0,0,23511.2,14322.58,39973.98
"PSID",0,25,13,0,0,0,0,23511.2,14322.58,20850.72
"PSID",0,33,12,1,0,1,0,23511.2,14322.58,23643.63
"PSID",0,27,12,0,0,1,0,23511.2,15038.71,12738
"PSID",0,28,16,1,0,1,0,23511.2,16112.9,22018.13
"PSID",0,28,12,0,0,1,0,23511.2,16112.9,0
"PSID",0,38,12,0,0,1,0,23511.2,16112.9,30293.39
"PSID",0,31,12,0,0,1,0,23511.2,17903.23,22165.9
"PSID",0,28,12,0,0,1,0,23511.2,18798.39,36943.16
"PSID",0,43,12,1,0,1,0,23511.2,19421.42,13559.62
"PSID",0,37,17,1,0,1,0,23511.2,19693.55,76841.78
"PSID",0,37,17,1,0,1,0,23511.2,19693.55,76841.78
"PSID",0,23,12,0,0,1,0,23511.2,19854.68,18914.9
"PSID",0,55,12,0,0,1,0,23511.2,20588.71,22165.9
"PSID",0,34,17,0,0,1,0,23511.2,20588.71,23421.97
"PSID",0,28,17,0,0,1,0,23511.2,20946.77,69453.15
"PSID",0,31,14,0,0,1,0,23511.2,21483.87,27830.03
"PSID",0,28,12,0,0,1,0,23511.2,21483.87,23643.63
"PSID",0,25,12,0,1,1,0,23511.2,21483.87,25121.35
"PSID",0,54,15,0,0,1,0,23511.2,21483.87,59109.06
"PSID",0,42,12,1,0,0,0,23511.2,21483.87,22165.9
"PSID",0,35,12,0,0,1,0,23511.2,21483.87,29554.53
"PSID",0,27,13,0,0,0,0,23511.2,21483.87,22165.9
"PSID",0,45,12,0,0,1,0,23511.2,21483.87,0
"PSID",0,26,12,1,0,1,0,23511.2,21483.87,31623.35
"PSID",0,28,16,0,0,1,0,23511.2,21483.87,11821.81
"PSID",0,30,16,0,0,1,0,23511.2,21483.87,22165.9
"PSID",0,24,12,0,1,1,0,23511.2,21483.87,23052.54
"PSID",0,26,14,0,0,1,0,23511.2,22020.97,22165.9
"PSID",0,35,14,0,0,1,0,23511.2,22379.03,22165.9
"PSID",0,42,17,0,0,1,0,23511.2,22379.03,0
"PSID",0,42,17,0,0,1,0,23511.2,22379.03,0
"PSID",0,28,16,0,0,1,0,23511.2,22379.03,27337.94
"PSID",0,28,12,0,0,1,0,23511.2,22379.03,29554.53
"PSID",0,27,14,0,0,1,0,23511.2,22558.06,23531.32
"PSID",0,35,16,0,0,1,0,23511.2,22737.1,21834.89
"PSID",0,55,12,0,0,1,0,23511.2,22916.13,17732.72
"PSID",0,36,14,0,0,1,0,23511.2,23274.19,33248.85
"PSID",0,42,16,0,1,1,0,23511.2,23274.19,29554.53
"PSID",0,22,12,0,0,1,0,23511.2,23274.19,26155.76
"PSID",0,33,12,1,0,1,0,23511.2,23274.19,36943.16
"PSID",0,38,12,0,0,1,0,23511.2,23274.19,25121.35
"PSID",0,48,16,0,0,1,0,23511.2,23274.19,39898.62
"PSID",0,48,16,0,0,1,0,23511.2,23274.19,39898.62
"PSID",0,25,13,0,0,1,0,23511.2,23456.81,26007.99
"PSID",0,23,14,0,0,1,0,23511.2,24169.36,31032.26
"PSID",0,31,16,0,0,1,0,23511.2,24706.45,28963.44
"PSID",0,26,12,0,0,1,0,23511.2,24885.48,26599.08
"PSID",0,32,12,0,0,1,0,23511.2,25064.52,26599.08
"PSID",0,29,13,0,0,1,0,23511.2,25064.52,0
"PSID",0,29,13,0,0,1,0,23511.2,25064.52,0
"PSID",0,30,16,0,0,1,0,23511.2,25243.55,27042.4
"PSID",0,47,14,1,0,1,0,23511.2,25565.81,23974.64
"PSID",0,51,12,1,0,1,0,23511.2,25601.61,25121.35
"PSID",0,26,14,0,0,1,0,23511.2,25780.64,31032.26
"PSID",0,32,16,0,0,1,0,23511.2,25959.68,35465.44
"PSID",0,35,14,0,0,1,0,23511.2,26496.77,29554.53
"PSID",0,35,14,0,0,1,0,23511.2,26496.77,29554.53
"PSID",0,54,12,0,0,1,0,23511.2,26854.84,2049.607
"PSID",0,55,12,0,0,1,0,23511.2,26854.84,26599.08
"PSID",0,55,12,0,0,1,0,23511.2,26854.84,26599.08
"PSID",0,38,12,0,0,1,0,23511.2,26854.84,29554.53
"PSID",0,25,12,0,0,0,0,23511.2,26854.84,18176.04
"PSID",0,30,12,0,0,1,0,23511.2,28645.16,32509.98
"PSID",0,25,17,0,0,1,0,23511.2,29003.23,28076.8
"PSID",0,39,12,0,0,0,0,23511.2,31509.68,15516.13
"PSID",0,28,14,0,0,1,0,23511.2,32225.81,36943.16
"PSID",0,47,12,1,0,1,0,23511.2,32225.81,17732.72
"PSID",0,39,17,0,0,1,0,23511.2,35448.39,32509.98
"PSID",0,49,12,0,0,1,0,23511.2,35806.45,23643.63
"PSID",0,21,12,0,0,1,0,23511.2,50129.03,0
"PSID",0,31,14,0,0,1,0,23707.13,20767.74,23939.17
"PSID",0,27,12,0,0,1,0,23707.13,21483.87,33987.71
"PSID",0,37,12,0,0,1,0,23707.13,22200,22904.76
"PSID",0,51,12,0,0,1,0,23707.13,22379.03,19411.42
"PSID",0,29,12,0,0,1,0,23707.13,26854.84,28076.8
"PSID",0,27,14,0,0,1,0,23707.13,29540.32,23200.31
"PSID",0,24,13,0,0,1,0,23903.05,1790.323,449.2289
"PSID",0,32,12,0,0,1,0,23903.05,24812.08,12412.9
"PSID",0,31,17,0,0,1,0,23903.05,25601.61,27042.4
"PSID",0,46,12,0,0,0,0,23918.73,12532.26,0
"PSID",0,40,15,0,1,1,0,24001.02,23274.19,26599.08
"PSID",0,27,16,0,0,1,0,24098.98,7161.291,36204.3
"PSID",0,27,17,0,0,1,0,24098.98,22200,25860.21
"PSID",0,28,14,0,0,1,0,24098.98,22379.03,27337.94
"PSID",0,29,17,0,0,1,0,24098.98,24527.42,23643.63
"PSID",0,36,13,0,0,1,0,24098.98,25064.52,25564.67
"PSID",0,23,12,0,0,1,0,24098.98,26854.84,17437.17
"PSID",0,28,12,0,0,1,0,24294.91,18261.29,21427.04
"PSID",0,28,12,0,0,1,0,24383.07,15217.74,19210.45
"PSID",0,34,12,0,0,1,0,24486.92,22200,22904.76
"PSID",0,41,12,0,0,1,0,24490.84,14322.58,22165.9
"PSID",0,25,13,0,0,1,0,24490.84,18261.29,0
"PSID",0,45,12,0,0,1,0,24490.84,21483.87,10639.63
"PSID",0,45,12,1,0,1,0,24490.84,21483.87,28076.8
"PSID",0,41,12,0,0,1,0,24490.84,21483.87,33987.71
"PSID",0,35,16,0,0,0,0,24490.84,21841.94,24825.81
"PSID",0,35,13,1,0,1,0,24490.84,23274.19,25121.35
"PSID",0,29,16,0,0,1,0,24490.84,23453.23,25860.21
"PSID",0,28,13,0,0,1,0,24490.84,23868.58,23495.85
"PSID",0,35,13,0,0,1,0,24490.84,23990.32,22165.9
"PSID",0,35,16,0,0,1,0,24490.84,24169.36,25638.56
"PSID",0,30,12,0,0,1,0,24490.84,25064.52,29554.53
"PSID",0,29,12,0,0,1,0,24490.84,25064.52,28076.8
"PSID",0,26,14,1,0,1,0,24490.84,25717.98,26643.41
"PSID",0,28,16,0,0,1,0,24490.84,26460.97,45809.52
"PSID",0,30,16,0,0,1,0,24490.84,26854.84,38420.89
"PSID",0,26,17,0,0,0,0,24490.84,26854.84,29702.3
"PSID",0,22,13,0,0,1,0,24490.84,26854.84,39159.75
"PSID",0,22,12,0,0,1,0,24490.84,26854.84,25121.35
"PSID",0,26,16,0,0,0,0,24490.84,27750,9605.223
"PSID",0,43,12,1,0,1,0,24490.84,29355.92,35465.44
"PSID",0,43,13,1,0,1,0,24490.84,34016.13,39898.62
"PSID",0,48,16,0,0,1,0,24663.25,18082.26,25121.35
"PSID",0,45,12,0,0,1,0,24686.76,15217.74,27929.03
"PSID",0,27,12,1,0,1,0,24686.76,22558.06,22609.22
"PSID",0,44,17,0,0,1,0,24686.76,23274.19,23348.08
"PSID",0,26,16,0,0,1,0,24686.76,25422.58,29554.53
"PSID",0,54,16,0,0,1,0,24686.76,26854.84,26451.31
"PSID",0,54,16,0,0,1,0,24686.76,26854.84,26451.31
"PSID",0,54,16,0,0,1,0,24686.76,26854.84,26451.31
"PSID",0,29,12,0,0,1,0,24686.76,27750,24382.49
"PSID",0,22,12,0,0,1,0,24765.13,21594.87,34320.2
"PSID",0,39,17,0,0,1,0,24823.91,25064.52,27061.61
"PSID",0,35,16,0,0,1,0,24882.69,24527.42,36943.16
"PSID",0,44,12,0,0,1,0,24882.69,27929.03,25121.35
"PSID",0,32,16,0,0,1,0,24980.65,25064.52,26599.08
"PSID",0,27,17,0,0,1,0,25078.62,19693.55,24530.26
"PSID",0,27,17,0,0,1,0,25078.62,19693.55,24530.26
"PSID",0,26,12,0,0,1,0,25078.62,23274.19,26599.08
"PSID",0,46,12,0,0,1,0,25078.62,24169.36,26780.84
"PSID",0,25,16,0,0,0,0,25078.62,25601.61,30145.62
"PSID",0,35,12,0,0,1,0,25078.62,26854.84,29554.53
"PSID",0,33,16,0,0,1,0,25078.62,26854.84,24448.99
"PSID",0,26,16,0,0,1,0,25078.62,30793.55,36943.16
"PSID",0,26,12,1,0,1,0,25088.41,23274.19,29554.53
"PSID",0,20,12,0,0,1,0,25294.13,18798.39,25121.35
"PSID",0,49,12,0,0,1,0,25470.47,17953.36,20244.85
"PSID",0,25,13,0,0,1,0,25470.47,18798.39,23643.63
"PSID",0,28,12,1,0,0,0,25470.47,19693.55,26599.08
"PSID",0,28,13,0,0,1,0,25470.47,19693.55,26599.08
"PSID",0,35,12,1,0,1,0,25470.47,21483.87,26599.08
"PSID",0,27,12,0,0,0,0,25470.47,21483.87,25121.35
"PSID",0,44,12,0,0,1,0,25470.47,21483.87,25634.12
"PSID",0,23,12,0,1,1,0,25470.47,21483.87,32509.98
"PSID",0,32,12,1,0,1,0,25470.47,22379.03,31771.12
"PSID",0,24,12,0,0,1,0,25470.47,22737.1,25121.35
"PSID",0,27,12,0,0,1,0,25470.47,23095.16,31032.26
"PSID",0,46,12,0,0,1,0,25470.47,23274.19,29554.53
"PSID",0,31,12,0,0,1,0,25470.47,23274.19,22165.9
"PSID",0,27,15,1,0,0,0,25470.47,24169.36,29554.53
"PSID",0,51,16,0,0,0,0,25470.47,24169.36,12708.45
"PSID",0,43,12,1,0,1,0,25470.47,25064.52,25121.35
"PSID",0,32,16,1,0,1,0,25470.47,25422.58,30145.62
"PSID",0,37,12,0,0,0,0,25470.47,25780.64,22461.44
"PSID",0,37,12,0,0,0,0,25470.47,25780.64,22461.44
"PSID",0,30,12,0,0,1,0,25470.47,25959.68,28076.8
"PSID",0,45,12,1,0,1,0,25470.47,26695.5,27898
"PSID",0,45,12,1,0,1,0,25470.47,26695.5,27898
"PSID",0,49,17,0,0,1,0,25470.47,26854.84,29554.53
"PSID",0,49,17,0,0,1,0,25470.47,26854.84,29554.53
"PSID",0,26,17,0,0,1,0,25470.47,26854.84,44331.8
"PSID",0,37,13,0,0,1,0,25470.47,30435.48,32509.98
"PSID",0,44,17,0,0,1,0,25470.47,30435.48,21427.04
"PSID",0,30,17,0,0,1,0,25470.47,31330.64,38420.89
"PSID",0,51,12,0,0,1,0,25470.47,32225.81,29554.53
"PSID",0,28,17,0,0,1,0,25607.62,18091.21,22165.9
"PSID",0,29,16,0,0,1,0,25666.39,28287.1,35465.44
"PSID",0,40,12,0,0,1,0,25707.54,20409.68,23052.54
"PSID",0,34,16,0,0,1,0,25862.32,0,0
"PSID",0,51,12,0,0,1,0,25862.32,20588.71,24825.81
"PSID",0,26,16,0,0,1,0,25862.32,22379.03,35465.44
"PSID",0,46,12,0,0,1,0,25862.32,23274.19,35465.44
"PSID",0,45,14,0,0,1,0,25862.32,28645.16,26599.08
"PSID",0,49,12,0,0,1,0,25862.32,28645.16,26599.08
"PSID",0,26,16,0,0,0,0,25862.32,31790.76,15646.17
"PSID",0,30,16,0,0,1,0,26058.25,28645.16,29258.99
"PSID",0,50,12,0,0,1,0,26254.18,0,0
"PSID",0,25,12,0,0,0,0,26254.18,21483.87,26599.08
"PSID",0,27,17,0,0,0,0,26254.18,29540.32,31032.26
"PSID",0,46,16,0,0,1,0,26293.36,65160.58,17732.72
"PSID",0,46,16,0,0,1,0,26293.36,65160.58,17732.72
"PSID",0,43,12,1,0,1,0,26450.1,14322.58,29554.53
"PSID",0,27,12,1,0,1,0,26450.1,18798.39,31032.26
"PSID",0,22,12,0,0,0,0,26450.1,23274.19,19210.45
"PSID",0,55,12,0,0,1,0,26450.1,23990.32,29554.53
"PSID",0,53,12,0,0,1,0,26450.1,25064.52,26007.99
"PSID",0,44,12,0,0,1,0,26450.1,25959.68,26746.85
"PSID",0,47,13,0,0,1,0,26450.1,25959.68,26625.68
"PSID",0,46,14,0,0,1,0,26450.1,26496.77,29554.53
"PSID",0,25,12,0,0,1,0,26450.1,26836.94,35465.44
"PSID",0,31,15,1,0,0,0,26450.1,26854.84,25860.21
"PSID",0,28,16,0,0,1,0,26450.1,26854.84,29554.53
"PSID",0,40,16,0,0,1,0,26450.1,26854.84,32421.32
"PSID",0,40,16,0,0,1,0,26450.1,26854.84,32421.32
"PSID",0,28,12,0,0,1,0,26450.1,26858.42,29480.64
"PSID",0,29,15,0,0,1,0,26450.1,27250.5,28815.67
"PSID",0,42,16,0,0,1,0,26450.1,27499.36,29554.53
"PSID",0,30,15,0,0,1,0,26450.1,27570.97,29554.53
"PSID",0,39,12,0,0,1,0,26450.1,27750,6354.224
"PSID",0,30,16,0,0,1,0,26450.1,28197.58,29554.53
"PSID",0,50,12,0,0,1,0,26450.1,30077.42,26599.08
"PSID",0,29,17,0,0,0,0,26614.68,28503.73,29315.14
"PSID",0,29,15,0,0,1,0,26646.03,19693.55,32509.98
"PSID",0,27,12,0,0,1,0,26646.03,29540.32,35465.44
"PSID",0,31,12,0,1,1,0,26841.96,6982.258,17732.72
"PSID",0,31,12,0,1,1,0,26841.96,6982.258,17732.72
"PSID",0,29,12,0,0,1,0,26841.96,20588.71,42854.07
"PSID",0,27,16,0,0,1,0,26841.96,22200,19210.45
"PSID",0,26,17,1,0,0,0,26841.96,25243.55,20392.63
"PSID",0,42,17,0,0,1,0,26841.96,31330.64,36943.16
"PSID",0,24,12,1,0,1,0,26841.96,31688.71,33839.94
"PSID",0,48,12,1,0,1,0,26908.57,22558.06,36943.16
"PSID",0,25,13,0,0,1,0,26996.74,28197.58,22165.9
"PSID",0,21,12,1,0,1,0,27037.88,16560.48,20688.17
"PSID",0,48,12,0,0,1,0,27037.88,25064.52,23643.63
"PSID",0,50,12,0,0,1,0,27037.88,26854.84,27337.94
"PSID",0,28,17,0,0,1,0,27037.88,27750,51720.43
"PSID",0,29,17,0,0,0,0,27037.88,29182.26,26599.08
"PSID",0,33,17,0,0,1,0,27037.88,31867.74,28815.67
"PSID",0,52,12,0,0,1,0,27220.09,24706.45,32509.98
"PSID",0,22,12,0,0,1,0,27233.81,14322.58,32509.98
"PSID",0,43,12,0,0,1,0,27233.81,25064.52,29554.53
"PSID",0,34,13,0,0,1,0,27233.81,25064.52,31032.26
"PSID",0,46,12,0,0,1,0,27233.81,28645.16,28076.8
"PSID",0,31,17,0,0,1,0,27429.73,0,0
"PSID",0,28,13,0,0,1,0,27429.73,20588.71,23578.61
"PSID",0,44,12,1,0,1,0,27429.73,21483.87,22609.22
"PSID",0,25,12,0,0,1,0,27429.73,21483.87,28520.12
"PSID",0,29,14,0,0,1,0,27429.73,22099.74,29644.67
"PSID",0,24,16,0,0,0,0,27429.73,22200,25712.44
"PSID",0,31,12,0,0,1,0,27429.73,22379.03,0
"PSID",0,40,12,1,0,1,0,27429.73,23274.19,38420.89
"PSID",0,30,17,0,0,1,0,27429.73,25064.52,20688.17
"PSID",0,26,16,1,0,1,0,27429.73,25064.52,32509.98
"PSID",0,32,12,0,0,1,0,27429.73,25064.52,16254.99
"PSID",0,26,15,0,0,1,0,27429.73,25064.52,28815.67
"PSID",0,28,16,0,0,1,0,27429.73,25064.52,31032.26
"PSID",0,54,13,0,0,1,0,27429.73,25422.58,24382.49
"PSID",0,30,14,0,0,1,0,27429.73,25780.64,31032.26
"PSID",0,33,14,0,0,1,0,27429.73,25959.68,24382.49
"PSID",0,33,12,0,0,1,0,27429.73,25959.68,27846.28
"PSID",0,26,12,0,0,1,0,27429.73,26496.77,32509.98
"PSID",0,44,13,0,0,1,0,27429.73,26774.27,35465.44
"PSID",0,49,12,0,0,1,0,27429.73,26854.84,26599.08
"PSID",0,55,17,1,0,1,0,27429.73,26854.84,17806.61
"PSID",0,28,12,0,0,1,0,27429.73,26854.84,22165.9
"PSID",0,45,12,0,0,1,0,27429.73,26854.84,25121.35
"PSID",0,30,14,1,0,1,0,27429.73,26892.44,20688.17
"PSID",0,40,12,0,0,1,0,27429.73,27008.81,25440.54
"PSID",0,27,17,0,0,1,0,27429.73,27750,26599.08
"PSID",0,51,16,0,0,1,0,27429.73,28645.16,28076.8
"PSID",0,51,16,0,0,1,0,27429.73,28645.16,28076.8
"PSID",0,43,12,0,0,1,0,27429.73,28645.16,25121.35
"PSID",0,37,12,0,0,1,0,27429.73,28645.16,0
"PSID",0,37,12,0,0,1,0,27429.73,28645.16,0
"PSID",0,38,14,0,0,1,0,27429.73,29046.19,27929.03
"PSID",0,36,16,0,0,0,0,27429.73,30256.45,30736.71
